id;colonia;municipio_id;codigo_postal_id
915;De Peñitas 1a Sección;9;294
916;Los Tepetates;9;295
917;Del CECYTE;9;295
918;De Guadalupe;9;296
919;INFONAVIT;9;297
920;Juventud;9;297
921;Del Tepozán;9;297
922;De Peñitas 2a Sección;9;298
923;Real Minero;9;299
924;Guadalupe de Atlas;9;300
925;La Divina Providencia;9;300
926;Sector de Producción No. 3;9;300
927;Sector de Producción No. 2;9;300
928;Los Torres;9;300
929;San Gil;9;300
930;Sociedad Los Posada;9;300
931;Bimbaletes Aguascalientes;9;300
932;Crisóstomos;9;300
933;Alvarado;9;300
934;Bimbaletes Atlas;9;300
935;Plutarco Elias Calles;9;301
936;Ciénega Grande;9;302
937;Jarillas;9;303
938;Noria del Borrego;9;303
939;Gómez Portugal;9;304
940;Pino Suárez (Rancho Viejo);9;305
941;Berrendos;9;306
942;Clavellinas;9;307
943;Molinos;9;308
944;Los Encinos;9;309
945;Lázaro Cárdenas;9;310
946;La Gloria;9;311
947;La Soledad;9;312
948;San Pedro;9;313
949;El Polvo;9;314
950;Caldera;9;315
951;El Tepozán;9;315
952;Charco Prieto (El Palomar);9;316
953;El Fénix;9;316
954;Adolfo Lopez Mateos;9;316
955;San Antonio de los Martinez;9;317
956;Gorriones;9;318
957;Ojo de Agua de Rosales;9;319
958;Tepetatillo;9;320
959;San José del Rio;9;321
960;El Llavero;9;322
961;San Vicente;9;323
962;3 Valles;9;324
963;Emancipación;9;325
964;Tanque Viejo;9;326
965;La Tinajuela;9;327
966;Las Adjuntas;9;327
967;Tanque de Guadalupe;9;328
968;Las Joyas;9;329
969;Ojo de Agua de los Sauces;9;330
970;San Rafael de Ocampo;9;331
971;San José del Tulillo;9;331
972;San Isidro;9;332
973;El Chonguillo;9;333
974;Francisco Villa;9;334
975;El Epazote;9;335
976;Las Fraguas;9;336
977;Pilotos;9;337
978;El Bajío de Los Campos;9;338
979;El Salitre;9;338
980;Bajío del Salitre;9;339
981;Las Negritas;9;340
982;Calvillo Centro;10;341
983;Vista Hermosa;10;342
984;Sección Loma de Fundadores;10;342
985;El Mirador;10;342
986;Lopez Mateos;10;342
987;Sección Benito Juárez;10;342
988;Vista Hermosa 2a. Sección;10;342
989;Sección Cerritos;10;342
990;Independencia;10;342
991;Paseras;10;342
992;Zona Militar XIV;10;342
993;Lomas de Huejúcar;10;343
994;San Rafael;10;343
995;Rincón de Baltazares;10;343
996;San Nicolás;10;343
997;José Landeros;10;343
998;Magisterial;10;344
999;Liberal;10;344
1000;Rincón de Baltazares;10;344
1001;La Fortuna;10;344
1002;Morelos;10;344
1003;Del Carmen;10;344
1004;Azteca;10;344
1005;Los Arcos;10;344
1006;Arroyo de Los Caballos;10;344
1007;Ejidal;10;344
1008;Valle de Santiago;10;344
1009;Las Flores;10;345
1010;El Cerrito;10;345
1011;Los Angeles;10;345
1012;Martinez;10;345
1013;Valle de Huejúcar;10;345
1014;Chicago;10;345
1015;Emiliano Zapata;10;345
1016;Palo Alto;10;346
1017;El Terrero de La Labor;10;346
1018;Terrero de Sáuz;10;347
1019;Las Cuevas;10;348
1020;El Sáuz de La Labor;10;348
1021;El Molino;10;348
1022;Las Rubias;10;348
1023;El Zapote;10;348
1024;Piedras Chinas;10;348
1025;El Mirador;10;349
1026;Jardines de San Isidro (colonia Limón);10;349
1027;Solidaridad;10;349
1028;Duraznillas;10;349
1029;El Jagüey;10;349
1030;San Tadeo;10;349
1031;Los Muñoz;10;350
1032;Montoro;10;350
1033;Los Lazo;10;350
1034;El Capulín;10;350
1035;La Panadera;10;351
1036;San Isidro el Chiquihuitero;10;351
1037;Chiquihuitero;10;351
1038;San Nicolás;10;351
1039;Arroyo Quita Sueño;10;351
1040;Las Víboras;10;351
1041;Los Arquitos;10;351
1042;El Llano (El Llano de San Rafael);10;351
1043;Colomos;10;351
1044;Rio Gil de Arriba;10;352
1045;El Sáuz;10;352
1046;El Maguey;10;352
1047;Catama;10;353
1048;Junta de los Ríos;10;353
1049;Ojocaliente;10;353
1050;San José del Rio;10;353
1051;El Cuervero;10;353
1052;Potrero de los Lopez;10;353
1053;Malpaso;10;353
1054;Rio Gil de Abajo;10;353
1055;Los Mirasoles;10;354
1056;Potrerito;10;354
1057;El Mirasol;10;355
1058;Los Lobos;10;355
1059;Las Joyas;10;355
1060;El Laurel;10;356
1061;La Laguna;10;356
1062;Llano Blanco;10;356
1063;Ciénegas;10;356
1064;Chinantitlán;10;356
1065;Praderas;10;357
1066;Tepezalilla de Abajo;10;357
1067;Pozo de Los Artistas;10;357
1068;Crucero las Pilas;10;357
1069;Las Moras;10;357
1070;La CalIXtina;10;357
1071;Mesa Grande;10;357
1072;Los Adobes;10;358
1073;Arroyo Ojocalientillo;10;358
1074;Ojo de Agua;10;359
1075;El Tepetate de Abajo;10;359
1076;El Taray;10;359
1077;Los Alisos;10;359
1078;El Carruño;10;359
1079;Barranca del Roble;10;360
1080;El Guencho;10;360
1081;Jaltiche de Arriba;10;360
1082;Mesa del Roble;10;360
1083;Las Pilas;10;361
1084;Michoacanejo;10;361
1085;Las Animas;10;361
1086;Cerro Blanco;10;361
1087;El Salitre;10;361
1088;La Fragua;10;362
1089;Las Tinajas;10;362
1090;La Rinconada;10;362
1091;La Media Luna;10;362
1092;Salitrillo;10;362
1093;Jaltiche de Abajo;10;362
1094;Presa de los Serna;10;363
1095;El Terrero del Refugio;10;363
1096;El Caracol;10;363
1097;La Majada;10;363
1098;Mezquitillos;10;364
1099;El Papanton;10;364
1100;El Guayabo;10;364
1101;San José;10;364
1102;Santos;10;364
1103;Peña Blanca;10;364
1104;Vaquería;10;364
1105;La Teresa;10;364
1106;El Rodeo;10;364
1107;Los Patos;10;364
1108;Miguel Hidalgo;10;365
1109;Barranca de Portales;10;365
1110;El Tigre;10;365
1111;El Ocote;10;366
1112;El Tepalcate;10;366
1113;Las Trojes;10;366
1114;El Terrero de La Presa;10;366
1115;La Joya;10;366
1116;Tanque de Lucerna;10;366
1117;Temascal;10;367
1118;Paredes;10;367
1119;La Primavera;10;367
1120;La Hiedra;10;367
1121;Ventanillas;10;367
1122;La Labor;10;367
1123;El Salitrillo;10;367
1124;Ordeña Vieja;10;367
1125;La Pedrera;10;368
1126;Manguillas;10;368
1127;El Jaralito;10;368
1128;El Tepozán;10;368
1129;Los Bajíos;10;369
1130;La Ciénega;10;369
1131;Presa La Codorniz;10;370
1132;La Boquilla;10;371
1133;Carboneras;10;371
1134;La Haciendita;10;372
1135;Residencial Villa Campestre;11;373
1136;Brownsville;11;373
1137;Los Olivos;11;373
1138;Las Pérgolas;11;373
1139;Maravillas;11;373
1140;Valladolid;11;373
1141;Rinconada Maravillas;11;373
1142;Trojes del Norte;11;373
1143;Corral de Barrancos;11;373
1144;Trojes del Norte II;11;373
1145;San Antonio de los Horcones;11;373
1146;Valle Escondido;11;373
1147;Las Jaulas;11;374
1148;La Loma de Valladolid;11;374
1149;El Maguey;11;374
1150;Villas de Guadalupe (la Malobra);11;375
1151;El Aurero;11;375
1152;El Refugio;11;375
1153;La Loma;11;375
1154;La Chaveña;11;375
1155;El Cenizo;11;375
1156;Las Margaritas;11;376
1157;Los Vázquez;11;377
1158;Los Ramirez;11;377
1159;Granjas Miravalle;11;378
1160;La Lomita de Paso Blanco (las Canoas);11;378
1161;Paso Blanco;11;378
1162;La Cardona;11;379
1163;San Miguelito;11;380
1164;Viñedos Frutilandia;11;381
1165;Porta Real;11;381
1166;Villas del Molino;11;381
1167;Trojes de San Cristóbal;11;381
1168;Quintas de Monticello;11;381
1169;Campo Real;11;381
1170;Reserva San Cristóbal;11;381
1171;Villa Antigua;11;381
1172;Viña Antigua;11;381
1173;Paseos del Country;11;381
1174;Rancho San Miguel;11;381
1175;Tepetates;11;381
1176;Centro Distribuidor de Básicos Viñedos San Marcos;11;381
1177;La Guayana (rancho Seco);11;381
1178;Residencial Cedros;11;381
1179;Los Arenales;11;381
1180;La Troje II;11;381
1181;Alcázar;11;381
1182;Trojes de San Cristóbal II;11;381
1183;Paseos Gómez Portugal;11;382
1184;El Zapato;11;382
1185;Crnl. Jesús Gómez Portugal;11;382
1186;Paso de Argenta;11;382
1187;El Pedernal 2;11;383
1188;La Granjita;11;384
1189;El Chichimeco;11;385
1190;San Isidro;11;386
1191;La Florida;11;387
1192;Jesús María Centro;11;388
1193;El Calvario;11;389
1194;La Escalera;11;389
1195;Las Culebras;11;390
1196;Ruiseñores;11;390
1197;San Miguelito;11;390
1198;Jesús María;11;390
1199;Flores Magón;11;390
1200;La Cardona;11;390
1201;Los Arroyitos;11;390
1202;La Cuesta;11;390
1203;Los Manantiales;11;391
1204;Arboledas de Paso Blanco;11;391
1205;Paseos de Aguascalientes;11;391
1206;Agua Clara;11;391
1207;Jacarandas;11;391
1208;San Miguelito;11;391
1209;Lomas de Jesús María;11;392
1210;Trojes del Pedregal;11;392
1211;Benigno Chavez;11;392
1212;Puerta Grande;11;392
1213;Agua Zarca;11;392
1214;Vistas del Sáuz;11;392
1215;Colinas del Sol;11;392
1216;Rancho San Pedro;11;392
1217;Martinez Andrade;11;393
1218;Manantiales del Pinar;11;393
1219;Loma de La Cañada;11;393
1220;La Loma;11;393
1221;Arboledas II;11;393
1222;La Loma;11;393
1223;Arboledas I;11;393
1224;Chicahuales II;11;393
1225;Lomas del Valle;11;393
1226;Vista Hermosa;11;393
1227;Misión de Santa María;11;393
1228;Yalta Campestre;11;393
1229;Solidaridad;11;393
1230;Rinconada Bugambilias;11;393
1231;Deportiva;11;393
1232;Chicahuales I;11;393
1233;La Piedra;11;393
1234;Lomas del Vergel;11;393
1235;Tres Arroyos;11;393
1236;Ayuntamiento;11;394
1237;La Cañada;11;394
1238;Ojos de Agua;11;394
1239;La Cañada;11;394
1240;El Chaveño;11;395
1241;Ejidal;11;395
1242;Buenavista;11;395
1243;Plan Benito Juárez;11;395
1244;El Torito;11;395
1245;Las Palmas;11;395
1246;El Mezquital;11;395
1247;Los Muñoz;11;396
1248;Milpilla de Abajo;11;397
1249;Milpilla de Arriba;11;398
1250;Gracias A Dios;11;399
1251;El Zapote;11;400
1252;Cañada del Rodeo;11;401
1253;Contadero;11;402
1254;El Pedernal 1;11;403
1255;El Rincón;11;404
1256;San Rafael;11;405
1257;El Pensamiento;11;406
1258;Piedras Negras;11;407
1259;Tapias Viejas;11;408
1260;Puentes Cuates;11;409
1261;Gral. Ignacio Zaragoza;11;410
1262;Buenavista;11;411
1263;El Llano;11;412
1264;Condominio Antiguo Country;11;412
1265;Providencia;11;413
1266;El Conejo;11;414
1267;El Puente;11;415
1268;San Lorenzo;11;416
1269;Agua Zarca;11;417
1270;La Tomatina;11;418
1271;La Estancia;11;418
1272;La Primavera;11;419
1273;Los Arquitos;11;419
1274;El Chacho;11;420
1275;Centro Cívico;12;421
1276;Mexicali (Gral. Rodolfo Sánchez Taboada);12;422
1277;Caliss;12;423
1278;Industrial;12;423
1279;Residencial Cerrada del Parque;12;423
1280;Zona Industrial;12;423
1281;Burócrata;12;424
1282;Libertad;12;425
1283;Nacozari;12;425
1284;FOVISSSTE;12;426
1285;Crnl. Esteban Cantú;12;427
1286;Ferrocarril;12;428
1287;Calafia;12;428
1288;Guajardo;12;429
1289;Nueva Esperanza;12;429
1290;San Marcos;12;429
1291;Constituyentes;12;430
1292;Indeco Anáhuac;12;430
1293;Josué Molina;12;430
1294;Anáhuac;12;430
1295;Zacatecas;12;431
1296;Balbuena;12;431
1297;Zona Industrial;12;431
1298;Los Arcos;12;432
1299;18 de Marzo;12;433
1300;El Vidrio;12;433
1301;Zona Industrial;12;434
1302;Agualeguas;12;434
1303;Zacatecas;12;434
1304;Del Rastro;12;434
1305;Segunda Sección;12;435
1306;Nueva;12;435
1307;Primera Sección;12;435
1308;Eligio Esquivel;12;436
1309;Santa Clara;12;436
1310;Fronteriza;12;436
1311;Revolución;12;436
1312;Río Nuevo;12;437
1313;Pueblo Nuevo;12;437
1314;Orizaba;12;438
1315;Baja California;12;438
1316;Orizaba;12;438
1317;Las Palmeras;12;439
1318;Los Olivos;12;439
1319;Mártires de La Democracia;12;439
1320;Las Magdalenas;12;439
1321;Sol del Amanecer;12;439
1322;Los Faisanes;12;439
1323;Palmar de Orizaba;12;439
1324;Hacienda de Mexicali;12;439
1325;Haciendas Orizaba;12;439
1326;Sindicalista;12;439
1327;Desarrollo Urbano Orizaba Sur;12;439
1328;Lucerna;12;440
1329;Mayos;12;440
1330;Carlos Salinas;12;440
1331;Ladrilleros Santa Isabel;12;440
1332;Villas Galicia;12;440
1333;Luis Donaldo Colosio;12;440
1334;San Miguel 2da Etapa;12;440
1335;Cachanilla;12;440
1336;Misión de San Diego de Alcalá;12;440
1337;Misión de San Francisco Javier;12;440
1338;San Martín Caballero;12;440
1339;Misión de San Ignacio;12;440
1340;Real del Río Residencial 2da Sección;12;440
1341;Real del Río;12;440
1342;El Colonial;12;440
1343;Ampliación Lucerna;12;440
1344;Desarrollo Urbano Ex Ejido Orizaba;12;440
1345;Aztecas;12;440
1346;Oscar Garzón;12;440
1347;San Miguel;12;440
1348;Villa del Campo;12;440
1349;Misión de San Antonio;12;440
1350;Villas Coahuila;12;440
1351;Misión Viejo;12;441
1352;San Jacinto;12;441
1353;La Luna;12;441
1354;El Angel;12;441
1355;Torremolinos;12;441
1356;Ampliación Refugio;12;441
1357;El Paraíso;12;441
1358;San Clemente;12;441
1359;Los Milagros;12;441
1360;El Coloso;12;441
1361;Valle de las Misiones;12;441
1362;El Refugio;12;441
1363;Los Viñedos;12;441
1364;Las Reinas;12;442
1365;San José;12;442
1366;Gabriela Mistral;12;442
1367;Popular Centinela;12;442
1368;Santa Lorena;12;442
1369;Nuevo Santa Lucia;12;442
1370;Santa Isabel;12;442
1371;San Carlos;12;442
1372;San Pablo;12;442
1373;Santa Catarina;12;442
1374;Centinela;12;442
1375;El Sauce;12;442
1376;La Estrella;12;442
1377;Parcela 36;12;443
1378;Esperanza;12;443
1379;Loma Linda;12;443
1380;Condominio Esperanza Agrícola;12;443
1381;Bordo Wisteria;12;444
1382;Bellavista;12;445
1383;San Isidro;12;445
1384;Héctor Corella;12;445
1385;Eguia;12;445
1386;Pasadina;12;445
1387;Villas del Sol;12;445
1388;Villas California;12;445
1389;Jabonera;12;445
1390;Barrio Álamo;12;445
1391;Zona Industrial;12;445
1392;Villas Cachanillas;12;445
1393;CCI Ejidatarios;12;446
1394;San Luis;12;446
1395;Municipio Libre;12;446
1396;Orizaba;12;446
1397;Simental;12;446
1398;Gasca;12;446
1399;Santa Bárbara;12;446
1400;Popular Nacionalistas;12;447
1401;Militar;12;448
1402;27 de Septiembre;12;448
1403;Electricistas;12;449
1404;Martha Welch;12;450
1405;Universitario;12;451
1406;Villafontana;12;451
1407;El Porvenir;12;452
1408;Francisco Zarco;12;452
1409;El Papago INFONAVIT;12;452
1410;Solidaridad INFONAVIT II;12;453
1411;Mediterráneo;12;453
1412;Progreso;12;453
1413;Solidaridad Virreyes;12;453
1414;Puesta de Sol Residencial;12;453
1415;Las Palomas;12;453
1416;Solidaridad INFONAVIT;12;453
1417;Misión Virreyes;12;453
1418;Residencial San Francisco;12;453
1419;INFONAVIT;12;454
1420;Residencial San Andrés;12;455
1421;Real Virreyes;12;455
1422;Granjas Virreyes;12;455
1423;Ampliación Popular Santo Niño;12;455
1424;Viñas del Sol;12;455
1425;Huertas de La Progreso;12;455
1426;Santo Niño;12;455
1427;Cuauhtémoc Norte;12;456
1428;Cuauhtémoc Sur;12;456
1429;Pimsa I;12;457
1430;Residencial Argentina;12;457
1431;Sonora;12;457
1432;Alamitos;12;457
1433;San Gabriel;12;457
1434;Estatutos Jurídicos;12;457
1435;Prolongación Alamitos;12;457
1436;Felipe Ángeles;12;457
1437;Alameda;12;458
1438;Las Hadas;12;459
1439;Andalucía;12;460
1440;Compuertas;12;461
1441;Residencial Hípico;12;462
1442;Armando Gutiérrez;12;463
1443;Hega;12;463
1444;Josefa Ortiz de Domínguez;12;463
1445;Flores Magón;12;463
1446;El Porvenir;12;463
1447;Flores Magón;12;463
1448;Imperial;12;463
1449;Corregidora;12;463
1450;El Porvenir;12;463
1451;Nuevo Ideal;12;464
1452;Privada Vistahermosa;12;465
1453;Cerrada del Sol;12;465
1454;Veredas del Sol;12;465
1455;Residencial Marsella;12;465
1456;Valle de Álamo;12;465
1457;Parque Industrial Álamo;12;466
1458;Aduana Garita 2;12;466
1459;Las Garzas;12;466
1460;PIMSA IV;12;466
1461;Alianza Para La Producción;12;466
1462;Las Fuentes;12;467
1463;Unidad Patria;12;467
1464;La Escondida;12;467
1465;Periodista;12;467
1466;Aviación;12;467
1467;Justo Sierra;12;467
1468;Los Pinos;12;467
1469;Ciudad Deportiva;12;468
1470;Prohogar;12;469
1471;Santa Maria;12;469
1472;Rincón Cataviña;12;469
1473;Vista Hermosa;12;469
1474;Catavina;12;469
1475;Mártires de 1906;12;470
1476;Miraflores;12;470
1477;Residencial el Lienzo;12;470
1478;Roma;12;470
1479;Constitución;12;470
1480;Benito Juárez;12;470
1481;República Mexicana;12;470
1482;Pi Calafia;12;471
1483;Versalles Residencial;12;471
1484;Privada San Miguel;12;471
1485;Real del Sol;12;471
1486;Parque Industrial Ex-XXI;12;471
1487;Residencial San Sebastián;12;471
1488;Ampliación Residencial San Sebastián;12;471
1489;San Pedro Residencial;12;471
1490;Hacienda del Río;12;471
1491;Residencial Coronado;12;471
1492;Colorado;12;471
1493;Privada San Miguel 3a Etapa;12;471
1494;Ampliación Parque Industrial Ex-XXI;12;471
1495;Montecarlo;12;472
1496;Montecarlo 2a Sección;12;472
1497;Quinta Montecarlo;12;472
1498;Residencial Casa Maya II;12;472
1499;Montecarlo 3a Sección;12;472
1500;Villas San Ángel;12;472
1501;Casa Maya;12;472
1502;Puerta de Hierro;12;472
1503;Residencial Puerta de Alcalá;12;472
1504;Balboa Residencial;12;472
1505;Misión de Loreto;12;473
1506;El Lienzo;12;474
1507;La Joya;12;474
1508;Rivera;12;475
1509;Las Fuentes;12;476
1510;1 de Diciembre;12;476
1511;Chapultepec los Pinos;12;476
1512;Cantú;12;476
1513;Jardines del Valle;12;477
1514;Santa Teresa;12;477
1515;Santa Rosalía;12;477
1516;Vallarta;12;477
1517;Plaza Universidad;12;478
1518;Maestros Estatales;12;479
1519;Profesores Estatales;12;479
1520;Insurgentes Este;12;479
1521;Insurgentes Oeste;12;479
1522;Residencias;12;479
1523;Reforma;12;479
1524;Residencias Imperiales;12;480
1525;Universidad Autónoma Baja California;12;481
1526;Granjas La Bodega;12;482
1527;Independencia;12;482
1528;Independencia;12;482
1529;Villas del Rosario;12;483
1530;Hacienda de Lourdes;12;483
1531;Santa Fe;12;483
1532;Las Delicias;12;483
1533;San Fernando;12;483
1534;Villas Cachanillas;12;483
1535;Burócratas Federales;12;484
1536;Misión de Santo Domingo Ampliación;12;484
1537;Privada Rústica;12;484
1538;Villa Colonial;12;484
1539;Los Reyes;12;484
1540;Maestros Democráticos de La Base;12;484
1541;Misión de Santo Domingo;12;484
1542;San Jerónimo;12;484
1543;Misión San Adrian;12;484
1544;Misión de Guadalupe;12;485
1545;De ANSA;12;485
1546;División del Norte;12;486
1547;Villanova;12;487
1548;Villafontana;12;487
1549;Parcela 64;12;488
1550;Parcela 62;12;489
1551;Villas del Real;12;489
1552;Morelos;12;490
1553;Vicente Guerrero;12;491
1554;Vicente Guerrero;12;491
1555;Camino Viejo;12;491
1556;Lucio Blanco;12;491
1557;Pedro Moreno;12;491
1558;Crnl. Esteban Cantú;12;491
1559;Felipe Ángeles;12;491
1560;Joaquín Murrieta;12;491
1561;Reacomodo San Fernando;12;492
1562;San Fernando Regularización Corett;12;492
1563;Valle de La Plata;12;492
1564;Casa Digna;12;492
1565;Residencial Barcelona;12;492
1566;Hacienda La Encantada;12;492
1567;Voluntad;12;492
1568;Residencial Barcelona II;12;492
1569;Reacomodo Río Colorado;12;493
1570;Zaragoza;12;493
1571;Valle Del Diamante;12;494
1572;Cucapah Progreso;12;494
1573;Zona Progreso;12;494
1574;Progreso;12;495
1575;Villa Los Jazmines;12;495
1576;Valle del Progreso;12;495
1577;Pioneros de La Progreso;12;495
1578;Jardines de La Progreso;12;495
1579;Finca Los Jazminez;12;495
1580;Villa de Alarcón Segunda Etapa;12;495
1581;Santa Lucia Progreso;12;495
1582;Villa de Alarcón;12;495
1583;Hacienda de Los Portales 3a Sección;12;496
1584;Hacienda de Castilla;12;496
1585;Hacienda de los Portales 4a Sección;12;496
1586;Hacienda de Los Portales 5a Sección;12;496
1587;Hacienda de Los Portales;12;496
1588;Fundadores;12;496
1589;Hacienda de los Portales 2da Sección;12;496
1590;Mezquital;12;496
1591;Jardines del Lago;12;497
1592;Las Flores;12;497
1593;Adolfo López Mateos;12;497
1594;Popular 6 de Enero;12;497
1595;Jardines del Lago;12;497
1596;Tierra del Sol INFONAVIT;12;497
1597;Televisora;12;498
1598;Residencial del Bosque;12;499
1599;Santa Mónica;12;500
1600;Jardines del Lago;12;500
1601;Cucapah INFONAVIT;12;501
1602;Monte Alban;12;501
1603;Aurora;12;501
1604;Conjunto Urbano Esperanza;12;502
1605;Gomes Farias;12;502
1606;Santa Cecilia;12;502
1607;Paseos de Xochimilco;12;503
1608;Hacienda del Real;12;503
1609;Hacienda Real;12;503
1610;Ampliación Xichicalli;12;503
1611;Residencial Madrid 2a Sección;12;503
1612;Xochicalli;12;503
1613;Terrazas del Sol;12;503
1614;California;12;503
1615;Gran Venecia;12;503
1616;Villa Residencial Venecia;12;503
1617;Villa del Rey Tercera Etapa;12;503
1618;Juventud Deportiva 2000;12;503
1619;Residencial Madrid;12;503
1620;Villa Residencial Venecia 2da Etapa;12;503
1621;Lago de Xochimilco;12;503
1622;Villa Esperanza 2000;12;503
1623;El Campanario;12;503
1624;Paseo las Flores;12;504
1625;Villa del Rey Segunda Etapa;12;504
1626;Gran Hacienda;12;504
1627;Villa del Rey Cuarta Etapa;12;504
1628;Casa Magna;12;504
1629;Villa del Rey Primera Etapa;12;504
1630;Casa Magna Platino;12;504
1631;Quinta del Rey;12;505
1632;Residencial Quinta Granada;12;505
1633;Zona Urbana del Ejido Xochimilco;12;505
1634;Villa Lomas Altas 2a Secc.;12;505
1635;Residencial Quinta del Rey 2a Etapa;12;505
1636;Villa Lomas Altas 3era. Sección;12;505
1637;Quinta Córdoba;12;505
1638;Villa del Rey Quinta Etapa;12;505
1639;Quintas del Rey II;12;505
1640;Hacienda del Bosque;12;505
1641;Quinta Roma;12;505
1642;Villa Residencial del Prado;12;505
1643;Villa Lomas Altas;12;505
1644;Villa las Lomas;12;505
1645;Villa Margarita Residencial;12;505
1646;Buenos Aires;12;505
1647;Villa del Sol INFONAVIT;12;506
1648;Esperanza 4a Sección;12;507
1649;Ex Ejido Coahuila;12;508
1650;Sanchez Taboada;12;508
1651;Las Palmas;12;508
1652;Margaritas;12;508
1653;Privada Coahuila;12;508
1654;Maestros Federales;12;509
1655;Carbajal;12;509
1656;Lázaro Cárdenas;12;509
1657;Profesores Federales;12;509
1658;Privada Juárez;12;509
1659;Centro SCT Baja California;12;510
1660;Misión del Valle;12;511
1661;Hacienda Dorada;12;511
1662;Puerta del Sol;12;511
1663;Terrazas del Valle;12;511
1664;Coral Maya;12;511
1665;Puerta del Sol 2da Etapa;12;511
